"","TransitionGroupID","Model_Code","annual_probability","BpS_Name","...1","BLUE","ACRES","REL_PERCENT","annual_dist_acres"
"562","Replacement Fire","10300_2_3_4_5_6_7",0.0056492,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland",9,0.568627451,125283,2.9,707.7487236
"563","Replacement Fire","10300_2_3_4_5_6_7",0.0056492,"Mediterranean California Lower Montane Black Oak-Conifer Forest and Woodland",54,0.568627451,6,0,0.0338952
"564","Replacement Fire","10310_2_3_4_5_6_12",0.0061636,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",25,0,20558,0.5,126.7112888
"565","Replacement Fire","10310_2_3_4_5_6_12",0.0061636,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",55,0,14,0,0.0862904
"566","Replacement Fire","10310_7",0.0049738,"California Montane Jeffrey Pine(-Ponderosa Pine) Woodland",74,0,2089,0,10.3902682
"567","Replacement Fire","10320_2_3_7",0.0054284,"Mediterranean California Red Fir Forest",10,0.498039216,121455,2.8,659.306322
"568","Replacement Fire","10320_2_3_7",0.0054284,"Mediterranean California Red Fir Forest",20,0.498039216,31024,0.7,168.4106816
"569","Replacement Fire","10320_2_3_7",0.0054284,"Mediterranean California Red Fir Forest",35,0.498039216,13629,0.3,73.9836636
"570","Replacement Fire","10330_3_6_7",0.0021108,"Mediterranean California Subalpine Woodland",75,0.635294118,1,0,0.0021108
"571","Replacement Fire","10350_1_2_7",0.002638,"North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland",18,0.266666667,44533,1,117.478054
"572","Replacement Fire","10350_1_2_7",0.002638,"North Pacific Dry Douglas-fir(-Madrone) Forest and Woodland",76,0.266666667,968,0,2.553584
"573","Replacement Fire","10360_1_2",0.0015232,"North Pacific Hypermaritime Sitka Spruce Forest",30,0.890196078,16720,0.4,25.467904
"574","Replacement Fire","10370_1_2_7",0.0029984,"North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest",11,0.870588235,82854,1.9,248.4294336
"575","Replacement Fire","10370_1_2_7",0.0029984,"North Pacific Maritime Dry-Mesic Douglas-fir-Western Hemlock Forest",17,0.870588235,57781,1.3,173.2505504
"576","Replacement Fire","10380_1_7",0.0001998,"North Pacific Maritime Mesic Subalpine Parkland",77,0,64,0,0.0127872
"577","Replacement Fire","10390_1_2_3_7",0.00254,"North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest",13,0.666666667,72429,1.7,183.96966
"578","Replacement Fire","10390_1_2_3_7",0.00254,"North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest",56,0.666666667,96,0,0.24384
"579","Replacement Fire","10390_1_2_3_7",0.00254,"North Pacific Maritime Mesic-Wet Douglas-fir-Western Hemlock Forest",78,0.666666667,1253,0,3.18262
"580","Replacement Fire","10412_1_7",0.0033944,"North Pacific Mountain Hemlock Forest - Xeric",16,0.949019608,60461,1.4,205.2288184
"581","Replacement Fire","10420_1_7",0.0002686,"North Pacific Mesic Western Hemlock-Silver Fir Forest",79,0.988235294,59,0,0.0158474
"582","Replacement Fire","10431_2_3_6_7",0.0059306,"Mediterranean California Mixed Evergreen Forest - Interior",1,0.560784314,878748,20.1,5211.5028888
"583","Replacement Fire","10431_2_3_6_7",0.0059306,"Mediterranean California Mixed Evergreen Forest - Interior",27,0.560784314,21239,0.5,125.9600134
"584","Replacement Fire","10431_2_3_6_7",0.0059306,"Mediterranean California Mixed Evergreen Forest - Interior",80,0.560784314,796,0,4.7207576
"585","Replacement Fire","10432_2_3",0.0045818,"Mediterranean California Mixed Evergreen Forest - Coastal",5,0.560784314,283865,6.5,1300.612657
"586","Replacement Fire","10440_3_6_7",0.0019628,"Northern California Mesic Subalpine Woodland",57,0,1090,0,2.139452
"587","Replacement Fire","10440_3_6_7",0.0019628,"Northern California Mesic Subalpine Woodland",81,0,346,0,0.6791288
"588","Replacement Fire","10450_1_7_8_9",0.005443,"Northern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest",82,1,227,0,1.235561
"589","Replacement Fire","10460_1_7_9",0.0029632,"Northern Rocky Mountain Subalpine Woodland and Parkland",83,0,57,0,0.1689024
"590","Replacement Fire","10531_1_7_8_9",0.0037912,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Mesic",84,0,1032,0,3.9125184
"591","Replacement Fire","10532_7_9",0.0039524,"Northern Rocky Mountain Ponderosa Pine Woodland and Savanna - Xeric",85,0,8,0,0.0316192
"592","Replacement Fire","10560_1_7_8_9",0.008413,"Rocky Mountain Subalpine Mesic-Wet Spruce-Fir Forest and Woodland",86,0,252,0,2.120076
"593","Replacement Fire","10580_7",0.011035,"Sierra Nevada Subalpine Lodgepole Pine Forest and Woodland",87,0,89,0,0.982115
"594","Replacement Fire","10600_1_2_7",0.0025894,"East Cascades Oak-Ponderosa Pine Forest and Woodland",12,0.4,77353,1.8,200.2978582
"595","Replacement Fire","10600_1_2_7",0.0025894,"East Cascades Oak-Ponderosa Pine Forest and Woodland",23,0.4,27809,0.6,72.0086246
"596","Replacement Fire","10620_7_9",0.0041422,"Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland",88,0.901960784,1427,0,5.9109194
"597","Replacement Fire","10630_2_7",0.0099876,"North Pacific Broadleaf Landslide Forest and Shrubland",64,0.639215686,2,0,0.0199752
"598","Replacement Fire","10630_2_7",0.0099876,"North Pacific Broadleaf Landslide Forest and Shrubland",89,0.639215686,11,0,0.1098636
"599","Replacement Fire","10800_1_7_8_9",0.0098938,"Inter-Mountain Basins Big Sagebrush Shrubland",91,0.909803922,585,0,5.787873
"600","Replacement Fire","10970_3_6_7",0.0188538,"California Mesic Chaparral",58,0.333333333,20,0,0.377076
"601","Replacement Fire","10970_3_6_7",0.0188538,"California Mesic Chaparral",92,0.333333333,17,0,0.3205146
"602","Replacement Fire","10980_3",0.0105278,"California Montane Woodland and Chaparral",44,0.196078431,3416,0.1,35.9629648
"603","Replacement Fire","10980_7",0.02051,"California Montane Woodland and Chaparral",40,0.196078431,7579,0.2,155.44529
"604","Replacement Fire","11050_3_6_7",0.0135666,"Northern and Central California Dry-Mesic Chaparral",51,0.68627451,4038,0.1,54.7819308
"605","Replacement Fire","11050_3_6_7",0.0135666,"Northern and Central California Dry-Mesic Chaparral",59,0.68627451,32,0,0.4341312
"606","Replacement Fire","11200_1_2_7",0.0034292,"Willamette Valley Upland Prairie and Savanna",14,0.619607843,73622,1.7,252.4645624
"607","Replacement Fire","11200_1_2_7",0.0034292,"Willamette Valley Upland Prairie and Savanna",36,0.619607843,11225,0.3,38.49277
"608","Replacement Fire","11230_1_7_8_9",0.0256248,"Columbia Plateau Steppe and Grassland",93,0.917647059,6,0,0.1537488
"609","Replacement Fire","11240_1_7_8_9",0.0044064,"Columbia Plateau Low Sagebrush Steppe",94,0.678431373,27,0,0.1189728
"610","Replacement Fire","11250_1_7_8_9_10_19",0.0165466,"Inter-Mountain Basins Big Sagebrush Steppe",95,0.874509804,80,0,1.323728
"611","Replacement Fire","11260_1_7_8_9_10_19",0.0321598,"Inter-Mountain Basins Montane Sagebrush Steppe",96,0.662745098,81,0,2.6049438
"612","Replacement Fire","11280_2_3_4",0.009016,"Northern California Coastal Scrub",65,0.658823529,84,0,0.757344
"613","Replacement Fire","11310_2_3_4",0.4430584,"California Northern Coastal Grassland",66,0.847058824,793,0,351.3453112
"614","Replacement Fire","11380_3_5",0.0158596,"North Pacific Montane Grassland",60,0.619607843,50,0,0.79298
"615","Replacement Fire","11520_2_3_7",0.0157222,"California Montane Riparian Systems",21,0.654901961,30554,0.7,480.3760988
"616","Replacement Fire","11520_2_3_7",0.0157222,"California Montane Riparian Systems",26,0.654901961,20749,0.5,326.2199278
"617","Replacement Fire","11520_2_3_7",0.0157222,"California Montane Riparian Systems",61,0.654901961,1495,0,23.504689
"618","Replacement Fire","11530_7_8_9",0.000976,"Inter-Mountain Basins Greasewood Flat",97,0.882352941,13,0,0.012688
"619","Replacement Fire","11540_1_7_8_9",0.0101864,"Inter-Mountain Basins Montane Riparian Systems",24,0.458823529,24453,0.6,249.0880392
"620","Replacement Fire","11560_1_2_7",0.0013448,"North Pacific Lowland Riparian Forest and Shrubland",39,0.490196078,9139,0.2,12.2901272
"621","Replacement Fire","11560_1_2_7",0.0013448,"North Pacific Lowland Riparian Forest and Shrubland",98,0.490196078,95,0,0.127756
"622","Replacement Fire","11581_1_2_7",0.0005148,"North Pacific Montane Riparian Woodland and Shrubland - Wet",46,0.831372549,2699,0.1,1.3894452
"623","Replacement Fire","11581_1_2_7",0.0005148,"North Pacific Montane Riparian Woodland and Shrubland - Wet",99,0.831372549,506,0,0.2604888
"624","Replacement Fire","11582_1_2_7",0.0021572,"North Pacific Montane Riparian Woodland and Shrubland - Dry",33,0.756862745,16315,0.4,35.194718
"625","Replacement Fire","11582_1_2_7",0.0021572,"North Pacific Montane Riparian Woodland and Shrubland - Dry",47,0.756862745,4576,0.1,9.8713472
"626","Replacement Fire","11650_1_7_8",0.007971,"Northern Rocky Mountain Foothill Conifer Wooded Steppe",100,0,89,0,0.709419
"627","Replacement Fire","11670_1_7_9",0.009161,"Rocky Mountain Poor-Site Lodgepole Pine Forest",41,0,8055,0.2,73.791855
"628","Replacement Fire","11700_2_3_7",0.0050694,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",31,0,16920,0.4,85.774248
"629","Replacement Fire","11700_2_3_7",0.0050694,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",62,0,2,0,0.0101388
"630","Replacement Fire","11700_2_3_7",0.0050694,"Klamath-Siskiyou Xeromorphic Serpentine Savanna and Chaparral",101,0,160,0,0.811104
